ts_utc,flow_key_pid,flow_src_ip,flow_dst_ip,flow_proto,pid,proc_name,label,score,total_pkts,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51
2026-01-23T14:04:12.931987Z,2400,192.168.0.48,10.50.0.31,17,2400,svchost,Normal Traffic,0.983551,8,53,26485356.092453003,8,2140,511.0,37.0,267.5,224.49888641149204,0.0,0.0,0.0,0.0,80.79936673420043,0.3020537074175717,3783622.2989218575,6235578.326210407,18284841.060638428,2494.0967559814453,26485356.092453003,3783622.2989218575,6235578.326210407,18284841.060638428,2494.0967559814453,0.0,0.0,0.0,0.0,0.0,224,0,0.3020537074175717,0.0,37.0,511.0,267.5,224.49888641149204,50399.75000000001,0,0,0,267.5,2140,0,0,0,0,48683.226108551025,100782.87124633789,2494.0967559814453,8763541.062672934,18284841.060638428,2272580.146789551
2026-01-23T14:04:12.932988Z,10832,172.19.0.1,162.159.200.1,17,10832,warp-svc,Normal Traffic,0.999999,2,123,556372.880935669,2,96,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,172.54615257047382,3.594711511884871,556372.880935669,0.0,556372.880935669,556372.880935669,556372.880935669,556372.880935669,0.0,556372.880935669,556372.880935669,0.0,0.0,0.0,0.0,0.0,56,0,3.594711511884871,0.0,48.0,48.0,48.0,0.0,0.0,0,0,0,48.0,96,0,0,0,0,556372.880935669,556372.880935669,556372.880935669,0.0,0,0
2026-01-23T14:04:13.936151Z,22292,172.19.0.1,35.164.1.57,6,22292,brave,Normal Traffic,0.999998,1,443,1.0,1,24,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,24000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,1000000.0,0.0,24.0,24.0,24.0,0.0,0.0,0,0,0,24.0,24,0,0,0,0,0.0,0,0,0.0,0,0
2026-01-23T14:04:20.941952Z,10484,192.168.0.48,4.207.247.137,6,10484,svchost,Normal Traffic,0.999993,2,443,8.106231689453125,2,276,173.0,103.0,138.0,35.0,0.0,0.0,0.0,0.0,34047879.52941176,246723.76470588235,8.106231689453125,0.0,8.106231689453125,8.106231689453125,8.106231689453125,8.106231689453125,0.0,8.106231689453125,8.106231689453125,0.0,0.0,0.0,0.0,0.0,80,0,246723.76470588235,0.0,103.0,173.0,138.0,35.0,1225.0,0,0,0,138.0,276,0,0,2,63,8.106231689453125,8.106231689453125,8.106231689453125,0.0,0,0
2026-01-23T14:04:22.945068Z,22292,172.19.0.1,52.42.126.84,6,22292,brave,Normal Traffic,0.999999,9,443,1156352.0431518555,9,7009,3163.0,31.0,778.7777777777778,1013.9202004297508,0.0,0.0,0.0,0.0,6061.302906419095,7.78309689795575,144544.00539398193,282390.0756968368,860481.9774627686,0.0,1156352.0431518555,144544.00539398193,282390.0756968368,860481.9774627686,0.0,0.0,0.0,0.0,0.0,0.0,360,0,7.78309689795575,0.0,31.0,3163.0,778.7777777777778,1013.9202004297508,1028034.1728395061,0,0,0,778.7777777777778,7009,0,0,8,24,1156352.0431518555,1156352.0431518555,1156352.0431518555,0.0,0,0
2026-01-23T14:04:30.949576Z,25188,192.168.0.48,149.154.167.41,6,25188,Telegram,Normal Traffic,0.999988,6,443,19243102.073669434,6,1142,345.0,89.0,190.33333333333334,108.38614097547506,0.0,0.0,0.0,0.0,59.345940983320574,0.31180004019257745,3848620.4147338867,4721551.101736186,10055567.026138306,10.013580322265625,19243102.073669434,3848620.4147338867,4721551.101736186,10055567.026138306,10.013580322265625,0.0,0.0,0.0,0.0,0.0,240,0,0.31180004019257745,0.0,89.0,345.0,190.33333333333334,108.38614097547506,11747.555555555553,0,0,0,190.33333333333334,1142,0,0,6,49,11.046727498372396,12.159347534179688,10.013580322265625,9621534.46674347,10055567.026138306,9187501.907348633
2026-01-23T14:04:47.958945Z,22292,172.19.0.1,172.217.169.110,17,22292,brave,Normal Traffic,0.999999,12,59207,57123039.960861206,12,641,288.0,26.0,53.416666666666664,70.82897045387259,0.0,0.0,0.0,0.0,11.22139158628798,0.21007285340944737,5193003.632805564,6406605.605368244,14979686.02180481,19627.094268798828,57123039.960861206,5193003.632805564,6406605.605368244,14979686.02180481,19627.094268798828,0.0,0.0,0.0,0.0,0.0,336,0,0.21007285340944737,0.0,26.0,288.0,53.416666666666664,70.82897045387259,5016.743055555556,0,0,0,53.416666666666664,641,0,0,0,0,49645.50336201986,107916.83197021484,19627.094268798828,11365033.388137817,14979686.02180481,2695540.9049987793
2026-01-23T14:04:47.959944Z,2400,192.168.0.48,10.50.0.32,17,2400,svchost,Normal Traffic,0.999996,1,53,1.0,1,45,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,45000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1000000.0,0.0,45.0,45.0,45.0,0.0,0.0,0,0,0,45.0,45,0,0,0,0,0.0,0,0,0.0,0,0
2026-01-23T14:04:48.963919Z,20220,172.19.0.1,52.110.4.140,6,20220,WINWORD,Normal Traffic,0.999997,9,443,1204637.050628662,9,17255,7658.0,0.0,1917.2222222222222,2421.0697717137714,0.0,0.0,0.0,0.0,14323.81644827806,7.471129993306435,150579.63132858276,239561.2510743481,672090.0535583496,0.0,1204637.050628662,150579.63132858276,239561.2510743481,672090.0535583496,0.0,0.0,0.0,0.0,0.0,0.0,360,0,7.471129993306435,0.0,0.0,7658.0,1917.2222222222222,2421.0697717137714,5861578.8395061735,0,0,0,1917.2222222222222,17255,0,0,8,118,1204637.050628662,1204637.050628662,1204637.050628662,0.0,0,0
2026-01-23T14:04:52.967593Z,22292,172.19.0.1,52.42.126.84,6,22292,brave,Normal Traffic,0.999996,5,443,324483.87145996094,5,1026,493.0,35.0,205.2,183.41908297666305,0.0,0.0,0.0,0.0,3161.9445224925494,15.409086366922756,81120.96786499023,86082.93579598043,225972.89085388184,0.0,324483.87145996094,81120.96786499023,86082.93579598043,225972.89085388184,0.0,0.0,0.0,0.0,0.0,0.0,200,0,15.409086366922756,0.0,35.0,493.0,205.2,183.41908297666305,33642.560000000005,0,0,0,205.2,1026,0,0,3,72,324483.87145996094,324483.87145996094,324483.87145996094,0.0,0,0
2026-01-23T14:04:53.971337Z,2400,172.19.0.1,172.19.0.2,17,2400,svchost,Normal Traffic,0.999997,5,53,6865108.013153076,2,470,425.0,45.0,235.0,190.0,329.0,45.0,140.66666666666666,133.17740882830776,129.9324057671036,0.7283206601295046,1716277.003288269,2889815.196735294,6721056.938171387,0.0,144051.07498168945,144051.07498168945,0.0,144051.07498168945,144051.07498168945,6865108.013153076,3432554.006576538,3318262.815475464,6750816.822052002,114291.19110107422,56,84,0.29132826405180184,0.43699239607770274,45.0,425.0,178.4,164.97708931848686,27217.43999999999,0,0,0,178.4,470,0,0,0,0,144051.07498168945,144051.07498168945,144051.07498168945,6721056.938171387,6721056.938171387,6721056.938171387
2026-01-23T14:04:56.671033Z,16272,192.168.0.48,185.165.171.2,6,16272,Hiddify,Normal Traffic,0.999998,3000,443,98530204.05769348,17,16432,2394.0,24.0,966.5882352941177,812.286464886657,360588.0,0.0,1483.647334897754,6906.817757916081,45084.16523119081,30.44751635999228,32854.352803498994,319223.0735771338,10164263.96369934,0.0,2410362.958908081,150647.68493175507,462552.33624135813,1935858.0112457275,1.9073486328125,98062371.0155487,32884.76559877556,323195.2663764572,10164263.96369934,0.0,680,119320,0.17253592603995627,30.274980433952322,0.0,360588.0,1480.7173333333333,6887.6014291938245,47439053.447432816,0,0,0,1480.7173333333333,16432,0,0,2791,3,1092685.6327056885,10749617.099761963,4065.990447998047,2848522.529602051,10164263.96369934,1014611.9594573975
2026-01-23T14:04:57.663964Z,22292,172.19.0.1,173.194.160.102,17,22292,brave,Normal Traffic,0.999986,3000,443,3046254.1580200195,3000,3103947,1250.0,23.0,1034.649,447.8453719000962,0.0,0.0,0.0,0.0,1018938.9456648224,984.8160542027513,1015.7566382194129,10526.555317857,365485.90660095215,0.0,3046254.1580200195,1015.7566382194129,10526.555317857,365485.90660095215,0.0,0.0,0.0,0.0,0.0,0.0,84000,0,984.8160542027513,0.0,23.0,1250.0,1034.649,447.8453719000962,200565.47713233548,0,0,0,1034.649,3103947,0,0,0,0,3046254.1580200195,3046254.1580200195,3046254.1580200195,0.0,0,0
2026-01-23T14:05:01.727323Z,22292,172.19.0.1,173.194.160.102,17,22292,brave,Normal Traffic,0.999997,3000,55817,4635226.011276245,3000,3132638,1250.0,28.0,1044.2126666666666,437.65386639774187,0.0,0.0,0.0,0.0,675832.8487929484,647.2176313952795,1545.5905339367273,40046.632045519196,2162331.1042785645,0.0,4635226.011276245,1545.5905339367273,40046.632045519196,2162331.1042785645,0.0,0.0,0.0,0.0,0.0,0.0,84000,0,647.2176313952795,0.0,28.0,1250.0,1044.2126666666666,437.65386639774187,191540.9067728925,0,0,0,1044.2126666666666,3132638,0,0,0,0,1236447.4534988403,1833122.0149993896,639772.891998291,2162331.1042785645,2162331.1042785645,2162331.1042785645
2026-01-23T14:05:02.712618Z,16272,192.168.0.48,185.165.171.2,6,16272,Hiddify,Normal Traffic,0.999990,3000,443,6009676.933288574,2555,6387153,758828.0,0.0,2499.8641878669278,22969.745235315302,116102.0,0.0,1292.58202247191,5669.74632891839,1158523.5075506978,499.19488739611177,2003.8936089658466,11750.504345361533,332391.02363586426,0.0,6009676.933288574,2353.045001287617,42689.379742845405,2125617.027282715,0.0,5906685.11390686,13303.344851141577,51346.255053408306,768680.0956726074,0.0,102200,17800,425.1476457656885,74.04724163042324,0.0,758828.0,2320.784,21314.305590893902,454299622.82201105,0,0,0,2320.784,6387153,0,0,2872,3,6009676.933288574,6009676.933288574,6009676.933288574,0.0,0,0
2026-01-23T14:05:05.978829Z,12672,172.19.0.1,13.69.68.64,6,12672,Code,Normal Traffic,0.999976,4,443,11639042.139053345,4,2462,834.0,397.0,615.5,218.5,0.0,0.0,0.0,0.0,211.52943434572404,0.34367089251945415,3879680.7130177817,5373725.763434972,11479275.941848755,77211.14158630371,11639042.139053345,3879680.7130177817,5373725.763434972,11479275.941848755,77211.14158630371,0.0,0.0,0.0,0.0,0.0,160,0,0.34367089251945415,0.0,397.0,834.0,615.5,218.5,47742.25,0,0,0,615.5,2462,0,0,4,357,79883.09860229492,82555.05561828613,77211.14158630371,11479275.941848755,11479275.941848755,11479275.941848755
2026-01-23T14:05:06.982470Z,22292,172.19.0.1,172.64.155.209,17,22292,brave,Normal Traffic,0.999997,42,443,956552.9823303223,42,25752,1250.0,22.0,613.1428571428571,567.6371901063537,0.0,0.0,0.0,0.0,26921.66610286849,43.907656738135934,23330.560544642005,97086.53911725328,621718.8835144043,2.86102294921875,956552.9823303223,23330.560544642005,97086.53911725328,621718.8835144043,2.86102294921875,0.0,0.0,0.0,0.0,0.0,1176,0,43.907656738135934,0.0,22.0,1250.0,613.1428571428571,567.6371901063537,322211.97959183675,0,0,0,613.1428571428571,25752,0,0,0,0,956552.9823303223,956552.9823303223,956552.9823303223,0.0,0,0
2026-01-23T14:05:07.985316Z,2400,192.168.0.48,10.50.0.31,17,2400,svchost,Normal Traffic,0.999998,8,53,20683673.858642578,2,510,465.0,45.0,255.0,210.0,507.0,43.0,271.5,224.60836286003837,103.4148969191094,0.38677848310092344,2954810.551234654,3605011.646115007,9478543.996810913,2994.060516357422,173648.83422851562,173648.83422851562,0.0,173648.83422851562,173648.83422851562,13819210.052490234,2763842.010498047,3717467.641690211,9478543.996810913,2994.060516357422,56,168,0.09669462077523086,0.29008386232569255,43.0,507.0,267.375,221.16223541780363,48912.73437499999,0,0,0,267.375,510,0,0,0,0,84720.73078155518,173648.83422851562,2994.060516357422,6781596.978505452,9478543.996810913,4175431.966781616
2026-01-23T14:05:07.988317Z,16272,192.168.0.48,1.1.1.1,17,16272,Hiddify,Normal Traffic,0.999868,18,53,20508398.056030273,18,2620,425.0,43.0,145.55555555555554,118.48357702522051,0.0,0.0,0.0,0.0,127.752542779889,0.8776892252053443,1206376.3562370748,2711824.770148792,9405459.16557312,3.0994415283203125,20508398.056030273,1206376.3562370748,2711824.770148792,9405459.16557312,3.0994415283203125,0.0,0.0,0.0,0.0,0.0,504,0,0.8776892252053443,0.0,43.0,425.0,145.55555555555554,118.48357702522051,14038.358024691363,0,0,0,145.55555555555554,2620,0,0,0,0,78032.9704284668,182874.9179840088,18414.020538330078,6732088.724772136,9405459.16557312,4159868.9556121826
2026-01-23T14:05:12.993084Z,10832,172.19.0.1,162.159.200.1,17,10832,warp-svc,Normal Traffic,0.999999,2,123,622143.030166626,2,96,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,154.30535318267363,3.2146948579723675,622143.030166626,0.0,622143.030166626,622143.030166626,622143.030166626,622143.030166626,0.0,622143.030166626,622143.030166626,0.0,0.0,0.0,0.0,0.0,56,0,3.2146948579723675,0.0,48.0,48.0,48.0,0.0,0.0,0,0,0,48.0,96,0,0,0,0,622143.030166626,622143.030166626,622143.030166626,0.0,0,0
2026-01-23T14:05:13.677046Z,22292,172.19.0.1,173.194.160.102,17,22292,brave,Normal Traffic,0.999998,3000,55817,11304094.076156616,3000,3170725,1250.0,26.0,1056.9083333333333,431.4322348456169,0.0,0.0,0.0,0.0,280493.5078068675,265.39057263578593,3769.287787981533,155327.96063521144,8497254.133224487,0.0,11304094.076156616,3769.287787981533,155327.96063521144,8497254.133224487,0.0,0.0,0.0,0.0,0.0,0.0,84000,0,265.39057263578593,0.0,26.0,1250.0,1056.9083333333333,431.4322348456169,186133.77326388354,0,0,0,1056.9083333333333,3170725,0,0,0,0,1403419.9714660645,1511142.0154571533,1295697.9274749756,8497254.133224487,8497254.133224487,8497254.133224487
2026-01-23T14:05:13.996454Z,22292,172.19.0.1,142.251.142.106,17,22292,brave,Normal Traffic,0.999997,53,443,4990364.074707031,53,31836,1250.0,23.0,600.6792452830189,566.9966481410661,0.0,0.0,0.0,0.0,6379.494466417061,10.6204676064865,95968.53989821214,545810.8607099113,3946745.8724975586,3.0994415283203125,4990364.074707031,95968.53989821214,545810.8607099113,3946745.8724975586,3.0994415283203125,0.0,0.0,0.0,0.0,0.0,1484,0,10.6204676064865,0.0,23.0,1250.0,600.6792452830189,566.9966481410661,321485.1990032039,0,0,0,600.6792452830189,31836,0,0,0,0,521809.1011047363,827775.0015258789,215843.20068359375,3946745.8724975586,3946745.8724975586,3946745.8724975586
2026-01-23T14:05:14.998965Z,22292,172.19.0.1,172.217.17.129,17,22292,brave,Normal Traffic,0.999998,71,443,1598344.087600708,71,50675,1250.0,23.0,713.7323943661971,573.7836358607578,0.0,0.0,0.0,0.0,31704.687615836716,44.42097327527196,22833.4869657244,65075.80218203844,322765.1119232178,8.106231689453125,1598344.087600708,22833.4869657244,65075.80218203844,322765.1119232178,8.106231689453125,0.0,0.0,0.0,0.0,0.0,1988,0,44.42097327527196,0.0,23.0,1250.0,713.7323943661971,573.7836358607578,329227.66078159073,0,0,0,713.7323943661971,50675,0,0,0,0,1598344.087600708,1598344.087600708,1598344.087600708,0.0,0,0
2026-01-23T14:05:16.001255Z,22292,172.19.0.1,216.58.212.46,17,22292,brave,Normal Traffic,0.999991,5,443,4000582.9334259033,5,6250,1250.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,1562.2723248103762,1.249817859848301,1000145.7333564758,1096238.0202775218,2651773.9295959473,72.00241088867188,4000582.9334259033,1000145.7333564758,1096238.0202775218,2651773.9295959473,72.00241088867188,0.0,0.0,0.0,0.0,0.0,140,0,1.249817859848301,0.0,1250.0,1250.0,1250.0,0.0,0.0,0,0,0,1250.0,6250,0,0,0,0,8080.005645751953,16088.008880615234,72.00241088867188,1992211.4610671997,2651773.9295959473,1332648.9925384521
2026-01-23T14:05:18.005643Z,22292,172.19.0.1,142.251.140.3,17,22292,brave,Normal Traffic,0.999997,47,443,4138149.9767303467,47,24047,1250.0,23.0,511.63829787234044,539.4370361590697,0.0,0.0,0.0,0.0,5811.050864570192,11.35773238386489,89959.78210283362,409087.5889189713,2797551.8703460693,5.0067901611328125,4138149.9767303467,89959.78210283362,409087.5889189713,2797551.8703460693,5.0067901611328125,0.0,0.0,0.0,0.0,0.0,1316,0,11.35773238386489,0.0,23.0,1250.0,511.63829787234044,539.4370361590697,290992.3159800815,0,0,0,511.63829787234044,24047,0,0,0,0,670299.0531921387,869192.1234130859,471405.9829711914,2797551.8703460693,2797551.8703460693,2797551.8703460693
2026-01-23T14:05:19.008539Z,22292,172.19.0.1,104.21.44.169,17,22292,brave,Normal Traffic,0.999998,194,443,7780645.847320557,194,93282,1250.0,22.0,480.83505154639175,457.04776940015495,0.0,0.0,0.0,0.0,11988.97904241764,24.933662809856376,40314.22718818941,212431.28915591651,2548451.1852264404,3.0994415283203125,7780645.847320557,40314.22718818941,212431.28915591651,2548451.1852264404,3.0994415283203125,0.0,0.0,0.0,0.0,0.0,5432,0,24.933662809856376,0.0,22.0,1250.0,480.83505154639175,457.04776940015495,208892.6635136572,0,0,0,480.83505154639175,93282,0,0,0,0,2616097.331047058,3460858.8218688965,1771335.8402252197,2548451.1852264404,2548451.1852264404,2548451.1852264404
2026-01-23T14:05:19.010540Z,22292,172.19.0.1,172.217.17.131,17,22292,brave,Normal Traffic,0.999996,25,443,4000821.113586426,6,7500,1250.0,1250.0,1250.0,0.0,1250.0,24.0,855.6842105263158,539.4753838227399,5938.280999197887,6.248717273337283,166700.87973276773,285608.66199731553,943687.2005462646,12.159347534179688,4000821.113586426,800164.2227172852,675475.3920859589,1888568.1629180908,154.97207641601562,1275420.904159546,70856.71689775254,155834.1726309261,609067.9168701172,12.159347534179688,168,532,1.4996921456009478,4.749025127736335,24.0,1250.0,950.32,499.5458513490029,249546.0576000001,0,0,0,950.32,7500,0,0,0,0,4000821.113586426,4000821.113586426,4000821.113586426,0.0,0,0
2026-01-23T14:05:21.014388Z,10484,192.168.0.48,4.207.247.137,6,10484,svchost,Normal Traffic,0.999991,2,443,5.0067901611328125,2,276,173.0,103.0,138.0,35.0,0.0,0.0,0.0,0.0,55125138.28571428,399457.5238095238,5.0067901611328125,0.0,5.0067901611328125,5.0067901611328125,5.0067901611328125,5.0067901611328125,0.0,5.0067901611328125,5.0067901611328125,0.0,0.0,0.0,0.0,0.0,80,0,399457.5238095238,0.0,103.0,173.0,138.0,35.0,1225.0,0,0,0,138.0,276,0,0,2,63,5.0067901611328125,5.0067901611328125,5.0067901611328125,0.0,0,0
2026-01-23T14:05:21.834281Z,22292,172.19.0.1,173.194.160.102,17,22292,brave,Normal Traffic,0.999999,3000,55817,8786853.075027466,3000,3208954,1250.0,26.0,1069.6513333333332,421.15375074297816,0.0,0.0,0.0,0.0,365199.4602163038,341.41916046441037,2929.9276675650103,106125.21791342628,5793613.910675049,0.0,8786853.075027466,2929.9276675650103,106125.21791342628,5793613.910675049,0.0,0.0,0.0,0.0,0.0,0.0,84000,0,341.41916046441037,0.0,26.0,1250.0,1069.6513333333332,421.15375074297816,177370.48176487858,0,0,0,1069.6513333333332,3208954,0,0,0,0,1496619.5821762085,2161012.1726989746,832226.9916534424,5793613.910675049,5793613.910675049,5793613.910675049
2026-01-23T14:05:23.018995Z,22292,172.19.0.1,172.217.17.118,17,22292,brave,Normal Traffic,0.999993,1393,443,14338097.095489502,1393,1345123,1250.0,23.0,965.6302943287868,505.40285126680203,0.0,0.0,0.0,0.0,93814.61089583155,97.15375692623897,10300.357108828664,100621.09693271988,2409683.9427948,0.0,14338097.095489502,10300.357108828664,100621.09693271988,2409683.9427948,0.0,0.0,0.0,0.0,0.0,0.0,39004,0,97.15375692623897,0.0,23.0,1250.0,965.6302943287868,505.40285126680203,255432.04206861323,0,0,0,965.6302943287868,1345123,0,0,0,0,1489627.0751953125,3678183.078765869,588411.0927581787,1722490.4298782349,2409683.9427948,1002879.8580169678
2026-01-23T14:05:24.022922Z,22292,172.19.0.1,9.9.9.9,6,22292,brave,Normal Traffic,0.999998,158,443,36821677.923202515,158,29985,3625.0,31.0,189.77848101265823,344.05483488878815,0.0,0.0,0.0,0.0,814.3300819299571,4.290950573451167,234532.9804025638,1360011.775020089,13060884.952545166,0.0,36821677.923202515,234532.9804025638,1360011.775020089,13060884.952545166,0.0,0.0,0.0,0.0,0.0,0.0,6320,0,4.290950573451167,0.0,31.0,3625.0,189.77848101265823,344.05483488878815,118373.72941035127,0,0,0,189.77848101265823,29985,0,0,152,16,981003.999710083,3450981.855392456,76372.86186218262,6187130.784988403,13060884.952545166,1624847.8889465332
2026-01-23T14:05:25.027725Z,22292,172.19.0.1,52.42.126.84,6,22292,brave,Normal Traffic,0.999998,15,443,1321736.0973358154,15,7345,2483.0,35.0,489.6666666666667,702.7225784206895,0.0,0.0,0.0,0.0,5557.08512070231,11.348710253306283,94409.72123827253,125861.7550323544,354495.0485229492,0.0,1321736.0973358154,94409.72123827253,125861.7550323544,354495.0485229492,0.0,0.0,0.0,0.0,0.0,0.0,600,0,11.348710253306283,0.0,35.0,2483.0,489.6666666666667,702.7225784206895,493819.0222222221,0,0,0,489.6666666666667,7345,0,0,12,72,1321736.0973358154,1321736.0973358154,1321736.0973358154,0.0,0,0
2026-01-23T14:05:26.032270Z,25188,192.168.0.48,149.154.167.41,6,25188,Telegram,Normal Traffic,0.999997,4,443,10102319.00215149,4,6787,4960.0,121.0,1696.75,1949.9990224356525,0.0,0.0,0.0,0.0,671.8259439792561,0.39594869248814263,3367439.6673838296,4667246.535309681,9967463.970184326,12.874603271484375,10102319.00215149,3367439.6673838296,4667246.535309681,9967463.970184326,12.874603271484375,0.0,0.0,0.0,0.0,0.0,160,0,0.39594869248814263,0.0,121.0,4960.0,1696.75,1949.9990224356525,3802496.1875000005,0,0,0,1696.75,6787,0,0,4,81,134855.0319671631,134855.0319671631,134855.0319671631,9967463.970184326,9967463.970184326,9967463.970184326
2026-01-23T14:05:26.036783Z,22292,172.19.0.1,216.58.214.142,17,22292,brave,Normal Traffic,0.999986,473,443,1214061.0218048096,473,461205,1250.0,25.0,975.0634249471459,499.79411003480345,0.0,0.0,0.0,0.0,379886.1768203198,389.6015039646388,2572.1631817898506,25372.884359253443,531657.9341888428,0.95367431640625,1214061.0218048096,2572.1631817898506,25372.884359253443,531657.9341888428,0.95367431640625,0.0,0.0,0.0,0.0,0.0,13244,0,389.6015039646388,0.0,25.0,1250.0,975.0634249471459,499.79411003480345,249794.1524254812,0,0,0,975.0634249471459,461205,0,0,0,0,1214061.0218048096,1214061.0218048096,1214061.0218048096,0.0,0,0
2026-01-23T14:05:26.768668Z,16272,192.168.0.48,185.165.171.2,6,16272,Hiddify,Normal Traffic,0.999995,3000,443,24278918.027877808,20,3511,1112.0,38.0,175.55,278.2573404242914,409058.0,0.0,2535.7375838926173,16531.835188617762,311381.6271103746,123.5639906422233,8095.671233036948,92034.6071810082,2715213.0603790283,0.0,19832566.022872925,1043819.2643617329,2951913.791544347,9839553.117752075,0.0,24202279.806137085,8124.2966787972755,92363.54793328622,2715213.0603790283,0.0,800,119200,0.823759937614822,122.74023070460848,0.0,409058.0,2520.003,16477.77197860782,271516969.37899303,0,0,0,2520.003,3511,0,0,2935,3,1901014.975139073,5309709.787368774,64132.9288482666,1828635.533650716,2715213.0603790283,1032881.9751739502
2026-01-23T14:05:29.793454Z,22292,172.19.0.1,173.194.160.102,17,22292,brave,Normal Traffic,0.999999,3000,443,6937655.925750732,2803,2921126,1250.0,23.0,1042.1427042454513,438.30354897163045,1250.0,29.0,73.21827411167513,148.25601423695218,423132.8321002516,432.42271339297736,2313.323082944559,79735.17404691548,4345339.059829712,0.0,6937655.925750732,2475.965712259362,82541.29398676753,4345339.059829712,0.0,563746.9291687012,2876.259842697455,26536.304989871052,313777.9235839844,11.205673217773438,78484,5516,404.0269552135052,28.395758179472182,23.0,1250.0,978.5166666666667,488.40420799671614,238538.67038889957,0,0,0,978.5166666666667,2921126,0,0,0,0,1296158.4329605103,2048707.9620361328,543608.9038848877,4345339.059829712,4345339.059829712,4345339.059829712
2026-01-23T14:05:31.041594Z,12672,172.19.0.1,13.69.68.64,6,12672,Code,Normal Traffic,0.999982,2,443,93708.99200439453,2,1231,834.0,397.0,615.5,218.5,0.0,0.0,0.0,0.0,13136.412778213125,21.342669014156176,93708.99200439453,0.0,93708.99200439453,93708.99200439453,93708.99200439453,93708.99200439453,0.0,93708.99200439453,93708.99200439453,0.0,0.0,0.0,0.0,0.0,80,0,21.342669014156176,0.0,397.0,834.0,615.5,218.5,47742.25,0,0,0,615.5,1231,0,0,2,357,93708.99200439453,93708.99200439453,93708.99200439453,0.0,0,0
2026-01-23T14:05:38.046597Z,2400,172.19.0.1,172.19.0.2,17,2400,svchost,Normal Traffic,0.999982,4,53,96428.87115478516,2,391,341.0,50.0,195.5,145.5,290.0,50.0,170.0,120.0,7580.717177810964,41.481352546161226,32142.95705159505,32994.833779262866,77507.97271728516,0.0,18920.8984375,18920.8984375,0.0,18920.8984375,18920.8984375,96428.87115478516,96428.87115478516,0.0,96428.87115478516,96428.87115478516,56,56,20.740676273080613,20.740676273080613,50.0,341.0,182.75,133.96897961841765,17947.687500000004,0,0,0,182.75,391,0,0,0,0,96428.87115478516,96428.87115478516,96428.87115478516,0.0,0,0
2026-01-23T14:05:41.050140Z,27376,172.19.0.1,104.208.16.89,6,27376,Code,Normal Traffic,0.999985,9,443,3485730.1712036133,9,12997,6837.0,24.0,1444.111111111111,2329.534595600324,0.0,0.0,0.0,0.0,3728.6305484489553,2.581955446336893,435716.27140045166,658217.0427435435,2000325.2029418945,488.9965057373047,3485730.1712036133,435716.27140045166,658217.0427435435,2000325.2029418945,488.9965057373047,0.0,0.0,0.0,0.0,0.0,360,0,2.581955446336893,0.0,24.0,6837.0,1444.111111111111,2329.534595600324,5426731.432098765,0,0,0,1444.111111111111,12997,0,0,7,59,1485404.9682617188,1485404.9682617188,1485404.9682617188,2000325.2029418945,2000325.2029418945,2000325.2029418945
2026-01-23T14:05:43.052785Z,22292,172.19.0.1,142.250.187.174,17,22292,brave,Normal Traffic,0.999995,564,443,34536679.98313904,564,421026,1250.0,23.0,746.5,575.7562295065533,0.0,0.0,0.0,0.0,12190.691178351444,16.330463735233014,61344.014179643054,582600.5284782683,9743754.148483276,0.95367431640625,34536679.98313904,61344.014179643054,582600.5284782683,9743754.148483276,0.95367431640625,0.0,0.0,0.0,0.0,0.0,15792,0,16.330463735233014,0.0,23.0,1250.0,746.5,575.7562295065533,331495.2358156028,0,0,0,746.5,421026,0,0,0,0,1752569.4767634075,8136698.007583618,246877.90870666504,4804252.624511719,9743754.148483276,1355188.1313323975
